d1,d2,d3,d4,d5,w1,w2,pitch_mm,height_mm,thickness_mm
1.063597687831762673e-01,1.000000000000000000e+01,6.555397564813429057e+00,9.833657589925659082e+00,6.735888706320468877e+00,3.562101195929037734e-02,2.008946623798474052e-01,7.900000000000000355e+00,2.200000000000000178e+00,1.499999999999999944e-01
1.000000000000000056e-01,1.000000000000000000e+01,7.073746358390990530e+00,9.615632422231168874e+00,9.859089300143937251e+00,4.345866229818025339e-02,3.392407466409291111e-02,7.851036020205628851e+00,2.200000000000000178e+00,1.536473335983529753e-01
1.028996818855353185e-01,7.051743446626097978e+00,9.013285585024963353e+00,9.849530001277934099e-01,9.487698747445685754e+00,7.470675276391566810e-02,7.554649365604995800e-04,7.873958150679498225e+00,4.000000000000000000e+00,1.780422744333901575e-01
1.064027707154304170e-01,1.000000000000000056e-01,8.474354482919430609e+00,1.000000000000000056e-01,1.000000000000000000e+01,1.168343471652094623e-03,0.000000000000000000e+00,7.748188379158156280e+00,3.960988001091787503e+00,2.500000000000000000e-01
1.000000000000000000e+01,1.031042452982248725e-01,9.968246709909440284e+00,1.000000000000000056e-01,1.000000000000000000e+01,2.639383975338314287e-02,6.442039679276166664e-02,7.900000000000000355e+00,4.000000000000000000e+00,1.546369771822807271e-01
9.992643617728369065e+00,1.000000000000000056e-01,9.879146829633469906e+00,1.052015417464949448e-01,9.459409849195177244e+00,3.046999660615214330e-03,5.285168643249572862e-02,7.801318489966839742e+00,2.915342397232537408e+00,2.277262470629973501e-01
9.739668083480948368e+00,5.892208783161899666e-01,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000056e-01,0.000000000000000000e+00,1.249793450241026838e-02,7.832222644557053748e+00,2.200000000000000178e+00,1.499999999999999944e-01
1.081625398209462852e-01,1.000000000000000056e-01,1.000000000000000000e+01,1.150549760017505058e-01,9.522486134939743607e+00,2.741596264723476783e-02,8.591997554740755591e-03,7.882240605524126309e+00,4.000000000000000000e+00,2.500000000000000000e-01
9.941111951345099840e+00,1.026925068720029866e-01,5.754370246092593177e+00,1.000000000000000056e-01,1.000000000000000056e-01,9.293135036502842006e-02,0.000000000000000000e+00,7.900000000000000355e+00,3.960984229589141314e+00,2.500000000000000000e-01
8.798314917429593152e+00,1.003941750400197119e-01,9.124522516766054636e+00,1.000000000000000056e-01,1.119446066491812525e-01,3.318070525421198957e-02,7.295910100837592338e-02,5.740703727010766144e+00,3.974279109265282273e+00,1.539699581150170693e-01
1.980503997976853281e+00,9.802077250221080007e+00,7.224949977299580439e+00,9.552702539106052271e+00,9.599401762054421638e+00,4.877120422954918377e-02,1.876780235319346068e-02,7.900000000000000355e+00,2.200000000000000178e+00,1.499999999999999944e-01
7.513550085681390378e+00,4.846810174529356807e+00,6.872993295397425761e+00,9.931243813545099997e+00,1.238427003616028171e-01,2.083778656393820219e-02,1.578393564215446743e-01,7.900000000000000355e+00,2.262427266584122965e+00,1.499999999999999944e-01
1.174710340062672387e-01,1.000000000000000000e+01,6.713433772344806094e+00,9.186934773233870644e+00,1.000000000000000000e+01,8.481620937133255156e-03,0.000000000000000000e+00,7.900000000000000355e+00,2.300936872573090763e+00,1.525422046854451319e-01
1.021561962734171963e-01,1.000000000000000056e-01,9.264748811557112163e+00,1.007048231144002798e-01,9.237781464422564426e+00,3.914143831915790905e-02,0.000000000000000000e+00,7.900000000000000355e+00,4.000000000000000000e+00,1.499999999999999944e-01
1.080392947312653062e-01,1.000000000000000000e+01,9.473038193017755404e+00,9.095738866825307412e+00,9.171083323834466228e+00,1.911951592255508800e-02,3.940475989712016042e-03,7.900000000000000355e+00,2.413203366380233028e+00,1.499999999999999944e-01
2.272411641672559046e+00,9.487809641507954694e+00,9.753050497033470378e+00,3.330567713936416485e+00,9.464560141881017685e+00,1.548310681791874588e-01,3.103776299429318077e-03,7.850033915904278459e+00,3.093483584924551888e+00,1.499999999999999944e-01
9.801907175287590590e+00,1.041594609340357885e-01,8.640124716288330120e+00,1.017877861531622657e-01,1.000000000000000000e+01,4.996565236212546605e-03,1.831705700345449134e-02,7.900000000000000355e+00,3.273309710922720051e+00,1.793209512034465714e-01
7.588700570404572687e+00,6.380055848581561939e+00,7.086099232830971317e+00,1.056494437012000936e-01,1.006017664403204837e-01,5.443916270698957727e-02,0.000000000000000000e+00,7.900000000000000355e+00,2.373730664708089577e+00,1.558155863762021032e-01
1.112233920784995833e+00,1.000000000000000000e+01,1.000000000000000000e+01,3.817087497538310448e+00,1.000000000000000000e+01,8.026344877818846618e-03,0.000000000000000000e+00,7.784101123623211826e+00,2.875987472531325917e+00,1.499999999999999944e-01
1.000000000000000000e+01,1.046284413655287210e-01,5.349481126724388247e+00,1.000000000000000056e-01,1.000000000000000056e-01,7.608965148354221789e-04,0.000000000000000000e+00,7.786252947901791011e+00,4.000000000000000000e+00,2.436298653518372825e-01
1.000000000000000000e+01,5.097371762431695430e+00,6.454087670703972712e+00,9.251213243151067189e+00,1.000000000000000056e-01,3.405772587531727402e-02,0.000000000000000000e+00,7.900000000000000355e+00,2.200000000000000178e+00,1.499999999999999944e-01
8.957117443589170946e+00,1.051676118224148943e-01,4.397476961591686440e+00,1.000000000000000056e-01,1.097351630785494969e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.900000000000000355e+00,3.885076256732260980e+00,1.926734885022070853e-01
1.000000000000000000e+01,1.064421410811537544e-01,7.270287819283946185e+00,1.014453714092305586e-01,1.000000000000000056e-01,0.000000000000000000e+00,1.059400289286414332e-01,7.749966838373545386e+00,4.000000000000000000e+00,2.495069417401656053e-01
1.068988023948238136e-01,1.000000000000000056e-01,7.708661912225437618e+00,1.006129725523265961e-01,9.202425622375638881e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.810298926280513143e+00,3.923850695509953024e+00,2.500000000000000000e-01
2.419194417795007990e+00,1.000000000000000056e-01,6.499913891219755158e+00,1.000000000000000056e-01,9.698135241116302652e+00,2.311628763178321527e-02,0.000000000000000000e+00,7.900000000000000355e+00,4.000000000000000000e+00,1.499999999999999944e-01
1.036444801220020029e-01,1.000000000000000000e+01,5.807206013870813699e+00,1.454998152902647890e-01,6.081877296484321960e+00,2.012820107128870106e-01,1.946387754441560730e-02,7.828807196865319007e+00,2.214696871950387003e+00,1.531607508364070114e-01
1.000000000000000056e-01,3.032427004285267458e+00,5.486164760878923907e+00,6.150209286805539577e+00,9.513062436716252179e+00,2.180198907167758549e-01,1.363152556119326397e-01,7.900000000000000355e+00,2.328008076749052080e+00,1.499999999999999944e-01
1.670498222350943696e+00,1.000000000000000056e-01,7.830557763196908994e+00,1.000000000000000056e-01,1.000000000000000000e+01,9.072378409580339129e-03,0.000000000000000000e+00,7.891652953113708513e+00,3.891316828138680517e+00,1.499999999999999944e-01
1.000000000000000000e+01,1.094260791685622292e-01,7.782343513211881003e+00,1.020770544075441377e-01,1.000000000000000056e-01,3.360031480460138470e-02,1.823333003236936867e-01,7.807490221939102248e+00,4.000000000000000000e+00,2.500000000000000000e-01
1.003638855839559807e-01,1.016312291967713527e-01,7.671531955615069620e+00,6.391454130666371469e+00,9.775493754012639869e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.897398631647535971e+00,2.598831352745228251e+00,2.449759099294066822e-01
8.948453207232427431e+00,1.075768648851741366e-01,9.572977307990683471e+00,1.000000000000000056e-01,1.026458806465447293e-01,1.867549797223136965e-01,3.011057863294689524e-02,7.708051522501765618e+00,3.954071240830363987e+00,2.500000000000000000e-01
2.772528348129943421e+00,1.025687321652562489e-01,8.556832529334579718e+00,1.023605441825556767e-01,9.861111199992258491e+00,0.000000000000000000e+00,1.021565845811563122e-02,7.595655386271582543e+00,4.000000000000000000e+00,1.561212930439585811e-01
1.000000000000000056e-01,1.140998601528152023e-01,4.958609836778779645e+00,1.000000000000000056e-01,9.824646513265172132e+00,2.093870719492792534e-02,2.313336471165790623e-02,7.863683040284286996e+00,3.997945102118246830e+00,2.479444441285642842e-01
9.706143988666028122e+00,1.004706233468492665e-01,9.014605569462695200e+00,1.000000000000000056e-01,1.000000000000000056e-01,3.617919128888835711e-02,1.311667840637689986e-01,7.858666262913319045e+00,4.000000000000000000e+00,2.404458702713622165e-01
1.000000000000000056e-01,6.488394349008832940e+00,1.000000000000000000e+01,1.000000000000000056e-01,1.000000000000000000e+01,7.751117114131063357e-02,1.984753779432395504e-01,7.900000000000000355e+00,4.000000000000000000e+00,2.391506245687269605e-01
8.798220775158236862e+00,1.013561121604794057e-01,8.598115805332456674e+00,1.000751544038730317e-01,1.080246413874054179e-01,4.447818160778729824e-02,8.629205581983397100e-02,5.933944889132639844e+00,3.894615367644104431e+00,1.499999999999999944e-01
8.778907976200272856e+00,2.131944874836957826e+00,1.000000000000000000e+01,9.985906502571666010e+00,1.000000000000000056e-01,0.000000000000000000e+00,4.533207984499191406e-04,7.780608179963456550e+00,2.201252327098423223e+00,1.507836449561335279e-01
1.000000000000000056e-01,7.158473685405718712e+00,9.791257131870946040e+00,1.000000000000000056e-01,9.524341442877894082e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.649877797364855070e+00,3.975890233945199803e+00,1.953074541734483305e-01
7.414260784342552313e-01,9.402115175801622371e+00,7.294012429154615340e+00,3.034487119902980368e+00,6.843983314837005949e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.900000000000000355e+00,3.360240594218682819e+00,1.539271505788524785e-01
1.075585105732743685e-01,5.299410121351328051e+00,1.000000000000000000e+01,9.786321342457737771e+00,9.948062741899034833e+00,1.323606234851406466e-02,7.144267030118781753e-03,7.691042809745955999e+00,2.796821692825337546e+00,1.499999999999999944e-01
1.031019791611652858e-01,9.952234000031007000e+00,9.339092678935260849e+00,1.000000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,2.107276090200171231e-02,7.596214825470068988e+00,2.293168970339298784e+00,1.581089769176837190e-01
8.639391232326108394e+00,3.817133502677355850e+00,7.739267024683426754e+00,1.833105399030075189e+00,8.875456938056293765e+00,1.075455553240939055e-01,3.366839471076785162e-02,7.832634002999351530e+00,2.202335860770902265e+00,1.589916390232241628e-01
4.769121761250929126e+00,5.036670839905085906e+00,5.476495625552987079e+00,3.359898976339326104e+00,1.000000000000000056e-01,3.753852687537161115e-02,2.142886270211772325e-03,7.900000000000000355e+00,3.199853798176004460e+00,1.510054227028328200e-01
1.000000000000000000e+01,1.000000000000000056e-01,7.610891766075094544e+00,1.041860975536212930e-01,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.900000000000000355e+00,3.928034784117969913e+00,2.500000000000000000e-01
1.002436092993498201e-01,1.007282661558746295e-01,1.000000000000000000e+01,1.042750194473178182e-01,9.225806920813502288e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.900000000000000355e+00,3.948640231162625192e+00,2.394518173855044174e-01
1.023428333935892387e-01,4.429877988064514938e+00,8.149557008721531659e+00,1.000000000000000056e-01,9.767269878971486463e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.883130114791526033e+00,4.000000000000000000e+00,2.016315147763265148e-01
1.000000000000000000e+01,1.000000000000000056e-01,7.409077586795858927e+00,1.000000000000000056e-01,1.001511657591646759e-01,0.000000000000000000e+00,1.757276022983133290e-01,7.900000000000000355e+00,4.000000000000000000e+00,2.424571878765377775e-01
1.000000000000000056e-01,8.510084121628528564e+00,5.741474780006709189e+00,5.095005074028716940e+00,1.000000000000000000e+01,8.415563729720132446e-02,0.000000000000000000e+00,7.900000000000000355e+00,2.247206010916520835e+00,1.563340111924619302e-01
9.707313312914404690e+00,1.070021412124259608e-01,4.974019701188516329e+00,1.009150288177814714e-01,1.059820413745113793e-01,9.404805315968911561e-02,1.168565050396324079e-01,7.836250220524206611e+00,4.000000000000000000e+00,2.500000000000000000e-01
9.000199739682875233e+00,9.615320006586248525e+00,7.739123281547846567e+00,1.000000000000000000e+01,1.078330914759781933e-01,9.971915204552012080e-04,4.939033951856448834e-02,7.730476823117367502e+00,2.313881164621996778e+00,1.499999999999999944e-01
9.454298032914124406e+00,1.000000000000000056e-01,5.539485912307978488e+00,1.000000000000000056e-01,1.105233292132885570e-01,6.892813444771123815e-03,7.349065635963522580e-02,7.880009211359518595e+00,2.895733526268227109e+00,2.207822372527258881e-01
1.029463490216671745e-01,7.229124400028953623e+00,1.000000000000000000e+01,4.478515038799596226e+00,9.429355095534106113e+00,0.000000000000000000e+00,7.634933231490254046e-02,7.900000000000000355e+00,4.000000000000000000e+00,2.028416064938939611e-01
1.084927944572212644e-01,1.050564476413228115e-01,7.340916743751660256e+00,1.034713913507620264e-01,7.326025810151327811e+00,5.113695814978452825e-01,4.622338403162516984e-01,7.346336887882804589e+00,3.988562174229506763e+00,2.500000000000000000e-01
8.451496369201846548e+00,2.326488228217646448e+00,7.456074639395326109e+00,4.678604529483404662e+00,9.191149407827438722e+00,7.035906468486237408e-03,5.878904696855494216e-03,7.900000000000000355e+00,2.200000000000000178e+00,1.517063270000454100e-01
2.354301830492106506e-01,1.010799346587467895e-01,9.510147066319650122e+00,4.488132493008623491e+00,6.196677759102992233e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.830143105107602253e+00,4.000000000000000000e+00,2.336222757002840711e-01
5.525855495111613891e+00,1.022688930545658792e-01,8.074879209060171092e+00,1.109916123613970129e-01,9.571621985112072295e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.900000000000000355e+00,3.956344527282912527e+00,1.499999999999999944e-01
1.044786025374836308e-01,1.000000000000000000e+01,6.469033862848325711e+00,4.789953265248630743e+00,9.839274731432535503e+00,3.604802644495603420e-02,0.000000000000000000e+00,7.900000000000000355e+00,2.200000000000000178e+00,1.536555157675399685e-01
1.000000000000000056e-01,1.036058131640143487e-01,9.597828009990193365e+00,1.017431571512196764e-01,1.000000000000000000e+01,1.966045535751675261e-02,2.066421801721750329e-02,7.755648800707947821e+00,3.888957562091046594e+00,2.268682492588639799e-01
1.044338357103662268e-01,9.423222124579988090e+00,7.062915601517164355e+00,9.779422970566285400e+00,7.604886028403718079e+00,3.162416339084338224e-02,1.294275154919866666e-01,7.850246069127523540e+00,2.200000000000000178e+00,1.499999999999999944e-01
1.000000000000000056e-01,1.069999178107720605e-01,9.240464136531894468e+00,1.062505361736936216e-01,1.000000000000000000e+01,1.807081211537193977e-02,0.000000000000000000e+00,7.776639897159477677e+00,3.998676801331836561e+00,2.500000000000000000e-01
1.020758092324737520e-01,1.000000000000000056e-01,9.498395316407117761e+00,1.118390626984603897e-01,9.588819421871018989e+00,1.664658246287814558e-02,0.000000000000000000e+00,7.839019396296344588e+00,3.999630030434177197e+00,1.570994765189667464e-01
1.101102751590568030e+00,1.062493896257908077e-01,8.271859818966481370e+00,1.000000000000000056e-01,1.000000000000000000e+01,1.763504916391616870e-02,1.955329112555809906e-02,7.900000000000000355e+00,4.000000000000000000e+00,1.499999999999999944e-01
2.455542869265727735e+00,1.021591293070682610e-01,6.893651225415876382e+00,1.049889651975459276e-01,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.848643219635664359e+00,4.000000000000000000e+00,1.499999999999999944e-01
2.570856670839160585e-01,3.341558496761627861e+00,9.590912235141127340e+00,1.012901822201387469e-01,5.889258737924891740e+00,0.000000000000000000e+00,9.729780858181991121e-04,7.900000000000000355e+00,4.000000000000000000e+00,1.975701416052395298e-01
1.026785950980624307e-01,5.754145250579672854e+00,9.769809102466094686e+00,8.382665744017760545e+00,1.000000000000000000e+01,5.553896993965695130e-04,0.000000000000000000e+00,7.814916910488256541e+00,2.880580096716436334e+00,1.535222060115518927e-01
1.035196876361897944e-01,1.083599719447898291e-01,7.992870887655854517e+00,1.000000000000000056e-01,9.568665871230667364e+00,0.000000000000000000e+00,4.165325885033675790e-03,7.900000000000000355e+00,4.000000000000000000e+00,2.500000000000000000e-01
1.000000000000000000e+01,1.000000000000000056e-01,4.925196160712296489e+00,1.000000000000000056e-01,1.000000000000000056e-01,5.025502037443582357e-03,3.216636420984445022e-02,7.900000000000000355e+00,4.000000000000000000e+00,2.478286204760582201e-01
2.377766382761846042e+00,1.000000000000000056e-01,7.814958856536962095e+00,1.000000000000000056e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.145573582357170245e-02,7.814791708649705626e+00,4.000000000000000000e+00,1.499999999999999944e-01
1.000000000000000056e-01,1.049807309108964637e-01,5.362857212041402200e+00,1.009589315142946503e-01,9.684630132691614435e+00,2.726745049807614840e-02,1.960786486895228775e-02,7.899927820970646941e+00,4.000000000000000000e+00,2.450159568928549081e-01
1.000000000000000056e-01,9.640824925289143366e+00,9.902827306226644311e+00,9.692823327490621921e+00,9.490237090053643243e+00,5.363388705342057861e-02,3.178234855929003289e-03,7.900000000000000355e+00,2.884005971743536900e+00,1.499999999999999944e-01
1.003050638095916991e-01,1.026938359270573864e-01,7.367065716724850333e+00,1.058323460848668712e-01,1.000000000000000000e+01,2.224055225137791178e-02,0.000000000000000000e+00,7.826774498987960627e+00,3.939083504653515089e+00,2.500000000000000000e-01
8.406095963776405000e+00,1.000000000000000000e+01,7.055358319744749807e+00,4.692017453285631134e+00,1.021829924530630179e-01,1.669657824893243936e-01,1.353992488783338326e-02,7.900000000000000355e+00,2.385829420296766035e+00,1.499999999999999944e-01
8.212380764474392691e+00,9.283303365185936462e-01,8.926626297257925557e+00,2.265932364158548484e+00,9.739333790617273223e+00,6.732008766473759898e-02,2.587431656645016202e-04,7.900000000000000355e+00,2.247827056445297345e+00,1.556105596867982110e-01
5.717491297504981418e+00,2.635202711092746952e+00,4.328845127664028958e+00,2.782210119775500257e+00,1.024891464548793041e-01,2.433384042566153101e-03,4.721448433050643681e-04,7.900000000000000355e+00,3.350135504958241750e+00,1.499999999999999944e-01
1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,6.108812207769791058e+00,1.000000000000000056e-01,6.389280574174576594e-03,1.910359484265962415e-02,7.900000000000000355e+00,3.659756557815728950e+00,1.557374779645844254e-01
7.817125409791302104e+00,3.636612977026632887e+00,7.790910735691038091e+00,6.248120351990669619e+00,9.284020705321044176e+00,8.917816806486073000e-02,0.000000000000000000e+00,7.900000000000000355e+00,2.200000000000000178e+00,1.524495445379676906e-01
9.559541581891732420e+00,1.000000000000000056e-01,5.333823895313816621e+00,1.119517079035755452e-01,1.010452117136598355e-01,9.311353793388269656e-03,1.181908039106494002e-02,7.799210203343384329e+00,3.951673087410941143e+00,2.482586356606537037e-01
1.000000000000000056e-01,1.000000000000000056e-01,7.215915895667446733e+00,1.084055344494059131e-01,7.168416411980394365e+00,5.049118850449810791e-01,4.874718475762521153e-01,7.133527072312737971e+00,3.976520495922486464e+00,2.500000000000000000e-01
1.015260283640719435e-01,9.905530588536802128e+00,1.000000000000000000e+01,9.637181904353298023e+00,9.616250566166627323e+00,2.888107068586752077e-02,7.941309726761849874e-02,7.900000000000000355e+00,3.046896673651471765e+00,1.499999999999999944e-01
1.000000000000000056e-01,9.424270898653540840e+00,8.252324563498440568e+00,8.780074136091077008e+00,8.773897055106328224e+00,5.180129329632428281e-02,0.000000000000000000e+00,7.857130614176141670e+00,2.200000000000000178e+00,1.499999999999999944e-01
1.005471356555896478e-01,1.000000000000000056e-01,8.169311777651428130e+00,1.074298929996916896e-01,1.000000000000000000e+01,1.897850241809296082e-02,0.000000000000000000e+00,7.900000000000000355e+00,4.000000000000000000e+00,2.435169156384163480e-01
1.024448075843392286e-01,6.958699907066525192e+00,1.000000000000000000e+01,7.458774931400941277e+00,9.156125350766394888e+00,3.599533793843534123e-03,7.702598552474251847e-02,7.782650916061853330e+00,3.012810746136490359e+00,1.499999999999999944e-01
9.528324553256448226e+00,1.000000000000000056e-01,1.000000000000000000e+01,1.015044327466112090e-01,3.876305824887368856e-01,0.000000000000000000e+00,4.651757118771138177e-02,6.801299655878564998e+00,3.909653141839937618e+00,1.499999999999999944e-01
1.030301070492429388e-01,1.107612493726801012e-01,5.357754774367797346e+00,1.019716158572322035e-01,9.893428242286349317e+00,0.000000000000000000e+00,5.588495448675958460e-02,7.900000000000000355e+00,3.987859723283884161e+00,2.500000000000000000e-01
3.236679649852058915e+00,1.000000000000000056e-01,9.857552810310131974e+00,1.000000000000000056e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.908414306528353272e-03,7.900000000000000355e+00,3.981843523442123445e+00,1.499999999999999944e-01
1.000000000000000000e+01,8.316549057961363900e+00,9.536407319516884584e+00,2.367016944382028587e+00,1.028788194922885951e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.863014099716898464e+00,3.577763730400476572e+00,1.531717163907521384e-01
1.000000000000000000e+01,1.000000000000000056e-01,9.112678334383835121e+00,1.000000000000000056e-01,1.049197598140396148e-01,1.979062545074439933e-02,4.188182811378011322e-02,7.900000000000000355e+00,3.931087286918795609e+00,2.478432890201257566e-01
2.479794891877683760e+00,1.000000000000000056e-01,7.129057691983645917e+00,1.000000000000000056e-01,1.000000000000000000e+01,0.000000000000000000e+00,1.678005967251392644e-02,7.899753479733863770e+00,3.974432456032728211e+00,1.535717986873084140e-01
1.000000000000000056e-01,1.142933426918694012e-01,6.485706093831217878e+00,1.000000000000000056e-01,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.875436261955316652e+00,4.000000000000000000e+00,2.492399077660240880e-01
8.273153536513725426e-01,1.104170946566295081e-01,9.273296164584381884e+00,1.000000000000000056e-01,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.900000000000000355e+00,3.997022346082601985e+00,1.499999999999999944e-01
1.000000000000000000e+01,8.033380816333851371e+00,8.866719853520239170e+00,2.522095663050817116e+00,1.142343773324963618e-01,1.356859510153290808e-02,0.000000000000000000e+00,7.900000000000000355e+00,3.558843969067992941e+00,1.503624391688624384e-01
9.861718660629129829e+00,1.030178283495996605e-01,1.000000000000000000e+01,1.040974644725207732e-01,1.000000000000000056e-01,5.874484348883726725e-02,4.309652078406413234e-02,7.900000000000000355e+00,3.930698723604995504e+00,2.374885864093913002e-01
1.000000000000000000e+01,1.138402653397622838e-01,5.096416205551765444e+00,1.085150452626808398e-01,1.003399689212972623e-01,0.000000000000000000e+00,8.595352841103898189e-02,7.874447720625312286e+00,4.000000000000000000e+00,2.466359245900870412e-01
1.000000000000000056e-01,4.787793666664064141e+00,6.974582853687847361e+00,1.062499508749087385e-01,9.955172761447105501e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.900000000000000355e+00,4.000000000000000000e+00,1.667916133540308377e-01
1.000000000000000000e+01,1.000000000000000056e-01,5.040979552315627110e+00,1.013939607858715952e-01,1.052967223743067476e-01,6.402178425229426012e-03,0.000000000000000000e+00,7.900000000000000355e+00,3.956088543110553246e+00,2.402160747374071648e-01
9.646358588866011274e+00,6.051667022239705318e+00,8.926754004443127499e+00,3.330501182507458746e-01,1.059327294951021292e-01,1.726072614935380556e-01,2.334635689289587049e-02,7.791544000550558735e+00,2.200033943025750283e+00,1.555574254984643523e-01
1.000000000000000056e-01,1.031894413277888028e-01,8.866084386884031332e+00,1.046246584106351324e-01,9.676204740536885396e+00,0.000000000000000000e+00,1.955235434836138930e-03,7.862161500350287824e+00,4.000000000000000000e+00,2.442931279746461404e-01
5.060475813205150608e+00,3.013509703277310159e+00,4.465330333167260690e+00,2.587731686959215516e+00,1.000000000000000056e-01,1.283082010732627086e-03,1.255689643621634224e-02,7.806813031618316856e+00,3.337802178443174839e+00,1.499999999999999944e-01
1.000000000000000000e+01,1.081016302182331301e-01,5.865704320353325230e+00,1.000000000000000056e-01,1.003343273036875066e-01,8.440775908633742219e-03,2.382467211592393524e-02,7.900000000000000355e+00,3.977214832533659816e+00,2.500000000000000000e-01
1.033024382754801906e-01,1.031813356058244313e-01,9.890054201435829029e+00,1.010511951283134258e-01,9.317645036276815063e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.900000000000000355e+00,3.989630838832506132e+00,2.396235488053792828e-01
1.000000000000000056e-01,1.067809086640058580e-01,1.000000000000000000e+01,1.130321889227048904e-01,9.856431511712068883e+00,3.824085965474464249e-02,4.487547058503484759e-03,7.870312735916917823e+00,4.000000000000000000e+00,2.479614332788732112e-01
1.000000000000000056e-01,1.074232080978417686e-01,8.018234133806851460e+00,1.591930651981346312e+00,1.000000000000000000e+01,7.745507379544850357e-01,7.424932271089865754e-01,7.900000000000000355e+00,3.987331067502498438e+00,2.048062992943035510e-01
6.667797100264811760e+00,9.736626125196961468e+00,8.147940837762858379e+00,1.000000000000000000e+01,1.032915530072879007e-01,1.839030692523115906e-01,1.472446216581083447e-02,7.900000000000000355e+00,2.200000000000000178e+00,1.499999999999999944e-01
6.597857422269196581e-01,1.048830718248243282e-01,8.976159706431737106e+00,1.006999588760112696e-01,1.000000000000000000e+01,0.000000000000000000e+00,6.630848600124982645e-03,7.900000000000000355e+00,4.000000000000000000e+00,1.561283833350092520e-01
1.094421132107235711e-01,1.046087631910854604e-01,8.456708370084564663e+00,1.000000000000000056e-01,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.843140082319443707e+00,4.000000000000000000e+00,2.500000000000000000e-01
9.979260778099721563e+00,1.000000000000000056e-01,8.052263091309498577e+00,1.024283401476937805e-01,1.033570577065995588e-01,1.584720734641920370e-01,8.513018739892963538e-04,7.851564793602903158e+00,3.979780362953472928e+00,2.469439651692601212e-01
9.570756647498708247e+00,9.550785775758555474e+00,7.095988280791439173e+00,1.000000000000000000e+01,1.012631241181362607e-01,6.305256073207218814e-02,0.000000000000000000e+00,7.893463047340555150e+00,2.200000000000000178e+00,1.499999999999999944e-01
1.000000000000000000e+01,1.034296490116161649e-01,1.000000000000000000e+01,1.000000000000000056e-01,9.496674996297485905e+00,0.000000000000000000e+00,3.138654387448496647e-02,7.900000000000000355e+00,2.858487647374166052e+00,2.306143222130301318e-01
1.000000000000000056e-01,9.362288190590193793e+00,9.471316403613489143e+00,1.000000000000000000e+01,9.118392410365688150e+00,9.826763720749673997e-03,9.758574572154474214e-02,7.810372640254904297e+00,3.400361067292876793e+00,1.499999999999999944e-01
7.412760023353634153e+00,4.668335928362746579e+00,9.654418824027631629e+00,3.698362384919689827e+00,1.000000000000000056e-01,2.594805425460013949e-03,0.000000000000000000e+00,7.895882052866694423e+00,3.990128582977020777e+00,1.499999999999999944e-01
2.800913588146320521e+00,7.686102691190462188e+00,6.576131406651562372e+00,5.516255893403648081e+00,9.860330833454955979e+00,7.605563799102342537e-02,0.000000000000000000e+00,7.900000000000000355e+00,2.200000000000000178e+00,1.523361461011355500e-01
2.900213779361398458e+00,1.000000000000000056e-01,9.423281695674139868e+00,5.147491365627688609e+00,9.102813149934300796e+00,1.000000000000000000e+00,1.000000000000000000e+00,7.856010378232490154e+00,4.000000000000000000e+00,2.500000000000000000e-01
1.000000000000000000e+01,1.075879725075181287e-01,9.707990315616846999e+00,1.000000000000000056e-01,1.000000000000000000e+01,0.000000000000000000e+00,4.650093678519572754e-02,7.875505176400677598e+00,2.797439090823096830e+00,2.500000000000000000e-01
1.012991099015351226e-01,1.000000000000000000e+01,1.000000000000000000e+01,4.064537015947745857e+00,1.000000000000000000e+01,2.391867633623312797e-02,1.748312292752957076e-01,7.733672083302534084e+00,3.421427659559269863e+00,1.499999999999999944e-01
9.727929091427530039e+00,1.037202992053455480e-01,4.710757818864157009e+00,1.047721240905787055e-01,1.030340329317499110e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.763976993975277630e+00,3.941094771574491062e+00,1.935600720100419669e-01
1.000000000000000000e+01,1.000000000000000056e-01,1.000000000000000000e+01,1.055324522399012921e-01,1.284968013360502370e-01,0.000000000000000000e+00,2.463766514714084421e-02,6.208465222114424975e+00,3.956568409263339525e+00,1.499999999999999944e-01
